frame,face_id,timestamp,confidence,success,AU01_r,AU02_r,AU04_r,AU05_r,AU06_r,AU07_r,AU09_r,AU10_r,AU12_r,AU14_r,AU15_r,AU17_r,AU20_r,AU23_r,AU25_r,AU26_r,AU45_r,AU01_c,AU02_c,AU04_c,AU05_c,AU06_c,AU07_c,AU09_c,AU10_c,AU12_c,AU14_c,AU15_c,AU17_c,AU20_c,AU23_c,AU25_c,AU26_c,AU28_c,AU45_c
90,0,2.967,0.98,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.19,0.00,0.15,0.00,0.03,0.00,0.22,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
91,0,3.000,0.98,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.16,0.00,0.20,0.00,0.02,0.00,0.27,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
92,0,3.033,0.98,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.09,0.00,0.25,0.00,0.03,0.00,0.35,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
93,0,3.067,0.98,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.11,0.00,0.34,0.00,0.03,0.00,0.31,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
94,0,3.100,0.98,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.09,0.00,0.36,0.00,0.05,0.00,0.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
95,0,3.133,0.98,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.14,0.00,0.36,0.00,0.05,0.00,0.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
96,0,3.167,0.98,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.15,0.00,0.42,0.00,0.05,0.00,0.32,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
97,0,3.200,0.98,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.22,0.00,0.42,0.00,0.02,0.00,0.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
98,0,3.233,0.98,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.21,0.00,0.45,0.00,0.00,0.00,0.23,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
99,0,3.267,0.98,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.00,1.17,0.00,0.43,0.00,0.00,0.00,0.15,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
100,0,3.300,0.98,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.00,1.11,0.00,0.46,0.00,0.00,0.00,0.17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
101,0,3.333,0.98,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.00,1.13,0.00,0.45,0.00,0.00,0.00,0.19,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
102,0,3.367,0.98,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.00,1.15,0.00,0.38,0.00,0.00,0.00,0.26,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
103,0,3.400,0.98,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.00,1.12,0.00,0.28,0.00,0.00,0.00,0.25,0.06,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
104,0,3.433,0.98,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.06,0.00,0.20,0.00,0.00,0.00,0.23,0.12,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
105,0,3.467,0.98,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.13,0.00,0.21,0.00,0.00,0.00,0.21,0.28,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
106,0,3.500,0.98,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.20,0.00,0.21,0.00,0.00,0.00,0.31,0.38,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
107,0,3.533,0.98,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.30,0.00,0.27,0.00,0.00,0.05,0.40,0.45,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
108,0,3.567,0.98,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.30,0.00,0.27,0.00,0.00,0.13,0.46,0.44,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
109,0,3.600,0.98,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.23,0.00,0.22,0.00,0.00,0.13,0.48,0.46,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
110,0,3.633,0.98,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.23,0.00,0.20,0.00,0.00,0.18,0.49,0.47,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
111,0,3.667,0.98,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.22,0.00,0.23,0.00,0.00,0.16,0.45,0.51,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
112,0,3.700,0.98,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.00,1.17,0.00,0.42,0.00,0.00,0.19,0.36,0.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
113,0,3.733,0.98,1,0.00,0.00,0.00,0.06,0.00,0.00,0.00,0.01,0.02,0.82,0.28,0.88,0.11,0.15,0.17,0.20,0.19,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
114,0,3.767,0.98,1,0.04,0.00,0.00,0.06,0.00,0.00,0.01,0.02,0.03,0.68,0.34,1.37,0.14,0.25,0.11,0.07,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00
115,0,3.800,0.98,1,0.21,0.00,0.00,0.23,0.00,0.00,0.07,0.02,0.07,0.71,0.55,1.89,0.20,0.38,0.12,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00
116,0,3.833,0.98,1,0.64,0.00,0.00,0.72,0.00,0.00,0.07,0.05,0.09,0.90,0.59,2.22,0.18,0.31,0.16,0.10,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00
117,0,3.867,0.98,1,1.01,0.06,0.07,1.11,0.00,0.00,0.13,0.14,0.07,0.90,0.98,2.44,0.31,0.25,0.30,0.25,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00
118,0,3.900,0.98,1,1.23,0.06,0.20,1.39,0.00,0.00,0.12,0.28,0.03,0.71,1.25,2.51,0.48,0.12,0.47,0.43,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,1.00,1.00,0.00,0.00
119,0,3.933,0.98,1,1.20,0.06,0.36,1.25,0.00,0.00,0.20,0.37,0.00,0.49,1.36,2.39,0.57,0.04,0.66,0.50,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,1.00,1.00,1.00,0.00,1.00
120,0,3.967,0.98,1,1.24,0.05,0.46,1.37,0.00,0.00,0.21,0.30,0.00,0.27,1.35,2.13,0.51,0.00,0.88,0.52,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,1.00,1.00,1.00,1.00,1.00
121,0,4.000,0.98,1,1.29,0.05,0.51,1.43,0.00,0.00,0.20,0.23,0.00,0.18,1.27,2.11,0.39,0.00,0.97,0.55,0.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,1.00,1.00,1.00,1.00,1.00
122,0,4.033,0.88,1,1.36,0.15,0.57,1.47,0.00,0.00,0.18,0.19,0.00,0.11,1.18,2.03,0.33,0.00,0.97,0.47,0.00,0.00,1.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,1.00,1.00,1.00,1.00,1.00
123,0,4.067,0.98,1,1.40,0.18,0.49,1.50,0.00,0.00,0.13,0.26,0.00,0.04,1.16,2.12,0.35,0.00,0.97,0.38,0.00,0.00,1.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,1.00,1.00,1.00,1.00,1.00
124,0,4.100,0.98,1,1.54,0.44,0.34,1.50,0.00,0.00,0.09,0.18,0.00,0.02,1.22,1.98,0.42,0.00,1.14,0.30,0.00,1.00,1.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,1.00,1.00,1.00,1.00,1.00
125,0,4.133,0.88,1,1.67,0.53,0.14,1.53,0.00,0.00,0.02,0.10,0.00,0.00,1.38,1.93,0.49,0.00,1.32,0.34,0.00,1.00,1.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,1.00,1.00,1.00,1.00,1.00
126,0,4.167,0.88,1,1.71,0.61,0.10,1.36,0.00,0.00,0.03,0.08,0.00,0.00,1.42,1.91,0.47,0.00,1.44,0.45,0.00,1.00,1.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,1.00,1.00,1.00,1.00
127,0,4.200,0.93,1,1.73,0.54,0.13,1.28,0.00,0.00,0.05,0.08,0.00,0.00,1.43,1.86,0.38,0.00,1.43,0.45,0.00,1.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,0.00,1.00,1.00,1.00,1.00
128,0,4.233,0.88,1,1.75,0.46,0.15,1.24,0.00,0.00,0.07,0.16,0.00,0.00,1.42,1.98,0.33,0.00,1.26,0.48,0.00,1.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,0.00,1.00,1.00,1.00,1.00
129,0,4.267,0.98,1,1.81,0.39,0.15,1.39,0.00,0.00,0.11,0.09,0.00,0.00,1.42,2.03,0.49,0.00,1.12,0.51,0.00,1.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,0.00,1.00,1.00,1.00,1.00
130,0,4.300,0.98,1,1.94,0.51,0.14,1.57,0.00,0.00,0.14,0.09,0.00,0.00,1.36,2.10,0.51,0.00,0.96,0.55,0.00,1.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,1.00,1.00,1.00,1.00
131,0,4.333,0.88,1,1.92,0.62,0.11,1.74,0.00,0.00,0.18,0.06,0.00,0.00,1.27,1.99,0.43,0.00,0.97,0.45,0.00,1.00,1.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,1.00,1.00,1.00,1.00
132,0,4.367,0.88,1,1.90,0.77,0.06,1.75,0.00,0.00,0.17,0.09,0.00,0.00,1.26,1.98,0.18,0.00,0.98,0.29,0.00,1.00,1.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,1.00,1.00,1.00,1.00
133,0,4.400,0.88,1,1.71,0.67,0.07,1.73,0.00,0.00,0.19,0.10,0.00,0.00,1.27,2.03,0.09,0.00,1.02,0.19,0.00,1.00,1.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,1.00,1.00,1.00,1.00,1.00
134,0,4.433,0.88,1,1.70,0.71,0.17,1.70,0.00,0.00,0.22,0.05,0.00,0.00,1.21,1.98,0.10,0.00,1.00,0.25,0.00,1.00,1.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,1.00,1.00,1.00,1.00,1.00
135,0,4.467,0.98,1,1.70,0.74,0.27,1.78,0.00,0.00,0.21,0.01,0.00,0.00,1.23,1.94,0.13,0.00,1.01,0.23,0.00,1.00,1.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,1.00,1.00,1.00,1.00,1.00
136,0,4.500,0.98,1,1.96,0.97,0.21,1.71,0.00,0.00,0.17,0.03,0.00,0.00,1.32,1.95,0.18,0.00,0.93,0.29,0.00,1.00,1.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,1.00,1.00,1.00,1.00,1.00
137,0,4.533,0.98,1,2.15,1.14,0.10,1.73,0.00,0.00,0.08,0.03,0.00,0.00,1.54,2.04,0.24,0.00,0.95,0.24,0.00,1.00,1.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,1.00,0.00,1.00,1.00
138,0,4.567,0.98,1,2.36,1.23,0.02,1.81,0.00,0.00,0.07,0.05,0.01,0.01,1.72,2.16,0.21,0.00,0.87,0.31,0.00,1.00,1.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,1.00,0.00,1.00,1.00
139,0,4.600,0.88,1,2.33,1.21,0.03,1.93,0.00,0.00,0.11,0.02,0.01,0.01,1.80,2.19,0.19,0.00,0.81,0.30,0.00,1.00,1.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00
140,0,4.633,0.88,1,2.15,1.00,0.03,2.03,0.00,0.00,0.19,0.02,0.01,0.01,1.75,2.24,0.10,0.00,0.72,0.39,0.00,1.00,1.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00
141,0,4.667,0.88,1,1.80,0.63,0.01,1.99,0.00,0.00,0.23,0.00,0.01,0.00,1.69,2.29,0.17,0.06,0.67,0.36,0.00,0.00,1.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00
142,0,4.700,0.93,1,1.21,0.23,0.07,1.91,0.00,0.00,0.29,0.11,0.01,0.00,1.54,2.35,0.24,0.21,0.54,0.36,0.00,0.00,1.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00
143,0,4.733,0.93,1,0.79,0.00,0.15,1.74,0.00,0.00,0.37,0.20,0.01,0.02,1.50,2.40,0.28,0.35,0.43,0.33,0.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00
144,0,4.767,0.98,1,0.57,0.00,0.26,1.67,0.00,0.00,0.36,0.30,0.01,0.02,1.39,2.33,0.29,0.43,0.37,0.30,0.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00
145,0,4.800,0.93,1,0.64,0.00,0.28,1.57,0.00,0.00,0.23,0.18,0.03,0.04,1.37,2.26,0.29,0.51,0.39,0.30,0.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00
146,0,4.833,0.98,1,0.76,0.00,0.28,1.48,0.00,0.00,0.15,0.23,0.05,0.08,1.28,2.22,0.41,0.57,0.26,0.32,0.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00
147,0,4.867,0.98,1,0.91,0.00,0.25,1.46,0.00,0.00,0.15,0.38,0.07,0.11,1.13,2.29,0.58,0.67,0.10,0.40,0.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,1.00,0.00,1.00,0.00,0.00
148,0,4.900,0.93,1,0.97,0.00,0.25,1.49,0.00,0.00,0.20,0.52,0.06,0.23,1.01,2.32,0.67,0.64,0.00,0.41,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,1.00,0.00,1.00,0.00,0.00
149,0,4.933,0.93,1,0.99,0.00,0.28,1.46,0.00,0.00,0.18,0.58,0.07,0.29,0.95,2.34,0.67,0.64,0.03,0.38,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,1.00,0.00,1.00,0.00,0.00
150,0,4.967,0.93,1,0.93,0.00,0.37,1.29,0.00,0.00,0.12,0.52,0.10,0.46,0.99,2.28,0.56,0.56,0.03,0.34,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,0.00,0.00,1.00,0.00,0.00
151,0,5.000,0.93,1,0.94,0.00,0.40,1.27,0.00,0.00,0.06,0.54,0.12,0.38,1.08,2.36,0.59,0.50,0.03,0.38,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,0.00,0.00,1.00,0.00,0.00
152,0,5.033,0.93,1,0.90,0.00,0.45,1.24,0.00,0.00,0.05,0.69,0.16,0.49,1.15,2.57,0.63,0.48,0.00,0.48,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00
153,0,5.067,0.93,1,0.91,0.00,0.45,1.24,0.00,0.00,0.09,0.73,0.12,0.42,1.12,2.68,0.72,0.45,0.04,0.64,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,1.00,0.00,1.00,0.00,0.00
154,0,5.100,0.93,1,0.84,0.00,0.44,1.14,0.00,0.00,0.11,0.77,0.10,0.50,1.04,2.71,0.73,0.46,0.11,0.68,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,1.00,0.00,1.00,0.00,0.00
155,0,5.133,0.93,1,0.74,0.00,0.38,1.25,0.00,0.00,0.12,0.58,0.07,0.54,0.98,2.64,0.75,0.47,0.13,0.64,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,1.00,0.00,1.00,0.00,0.00
156,0,5.167,0.98,1,0.57,0.00,0.25,1.19,0.00,0.00,0.19,0.50,0.09,0.44,1.03,2.55,0.81,0.50,0.12,0.53,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,1.00,0.00,1.00,0.00,0.00
157,0,5.200,0.98,1,0.44,0.00,0.13,1.30,0.00,0.00,0.30,0.37,0.14,0.30,1.12,2.44,0.90,0.48,0.11,0.37,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00
158,0,5.233,0.98,1,0.45,0.00,0.06,1.37,0.00,0.00,0.39,0.33,0.15,0.03,1.25,2.26,0.89,0.39,0.13,0.26,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00
159,0,5.267,0.98,1,0.62,0.00,0.06,1.68,0.00,0.00,0.38,0.20,0.12,0.00,1.40,2.18,0.90,0.35,0.10,0.09,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00
160,0,5.300,0.98,1,0.79,0.00,0.07,1.88,0.00,0.00,0.37,0.12,0.07,0.00,1.52,2.10,0.86,0.38,0.04,0.07,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00
161,0,5.333,0.98,1,0.97,0.00,0.17,2.00,0.00,0.00,0.42,0.01,0.02,0.00,1.55,2.13,0.92,0.54,0.01,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00
162,0,5.367,0.98,1,1.19,0.11,0.14,2.14,0.00,0.00,0.44,0.00,0.00,0.00,1.48,2.14,0.88,0.70,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00
163,0,5.400,0.98,1,1.45,0.28,0.16,2.27,0.00,0.00,0.48,0.00,0.00,0.00,1.49,2.17,0.87,0.86,0.00,0.00,0.00,1.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00
164,0,5.433,0.98,1,1.61,0.34,0.07,2.36,0.00,0.00,0.48,0.00,0.00,0.00,1.51,2.17,0.84,0.98,0.00,0.00,0.00,1.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00
165,0,5.467,0.98,1,1.72,0.51,0.09,2.41,0.00,0.00,0.50,0.00,0.00,0.00,1.52,2.17,0.91,0.98,0.05,0.00,0.00,1.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00
166,0,5.500,0.98,1,1.69,0.53,0.06,2.38,0.00,0.00,0.56,0.00,0.00,0.00,1.54,2.26,1.00,1.03,0.05,0.00,0.00,1.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00
167,0,5.533,0.98,1,1.75,0.67,0.03,2.38,0.00,0.00,0.59,0.04,0.00,0.00,1.64,2.26,1.07,1.07,0.05,0.00,0.00,1.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00
168,0,5.567,0.98,1,1.71,0.56,0.00,2.38,0.00,0.00,0.63,0.04,0.00,0.00,1.79,2.31,1.11,1.17,0.00,0.00,0.00,1.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00
169,0,5.600,0.98,1,1.67,0.54,0.00,2.37,0.00,0.00,0.57,0.04,0.00,0.00,1.81,2.32,1.14,1.19,0.00,0.00,0.00,1.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00
170,0,5.633,0.98,1,1.73,0.53,0.00,2.38,0.00,0.00,0.51,0.00,0.00,0.00,1.73,2.41,1.13,1.20,0.00,0.00,0.00,1.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00
171,0,5.667,0.98,1,1.71,0.54,0.00,2.24,0.00,0.00,0.44,0.00,0.00,0.00,1.72,2.48,1.15,1.21,0.01,0.00,0.00,1.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00
172,0,5.700,0.98,1,1.74,0.45,0.00,2.20,0.00,0.00,0.40,0.00,0.00,0.00,1.73,2.44,1.18,1.20,0.01,0.00,0.00,1.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00
173,0,5.733,0.98,1,1.72,0.34,0.00,2.20,0.00,0.00,0.38,0.00,0.00,0.00,1.82,2.39,1.26,1.14,0.01,0.00,0.00,1.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00
174,0,5.767,0.98,1,1.71,0.19,0.00,2.26,0.00,0.00,0.40,0.00,0.00,0.00,1.79,2.34,1.29,1.14,0.00,0.00,0.00,1.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00
175,0,5.800,0.98,1,1.83,0.28,0.00,2.23,0.00,0.00,0.35,0.00,0.00,0.00,1.76,2.35,1.31,1.11,0.04,0.00,0.00,1.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00
176,0,5.833,0.98,1,1.84,0.19,0.00,2.22,0.00,0.00,0.32,0.00,0.00,0.00,1.63,2.34,1.38,1.08,0.05,0.00,0.00,1.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00
177,0,5.867,0.98,1,1.97,0.25,0.00,2.29,0.00,0.00,0.23,0.00,0.00,0.00,1.62,2.30,1.39,0.99,0.10,0.00,0.00,1.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00
178,0,5.900,0.98,1,1.92,0.09,0.00,2.33,0.00,0.00,0.21,0.00,0.00,0.00,1.66,2.28,1.33,0.99,0.09,0.00,0.00,1.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00
