frame,face_id,timestamp,confidence,success,AU01_r,AU02_r,AU04_r,AU05_r,AU06_r,AU07_r,AU09_r,AU10_r,AU12_r,AU14_r,AU15_r,AU17_r,AU20_r,AU23_r,AU25_r,AU26_r,AU45_r,AU01_c,AU02_c,AU04_c,AU05_c,AU06_c,AU07_c,AU09_c,AU10_c,AU12_c,AU14_c,AU15_c,AU17_c,AU20_c,AU23_c,AU25_c,AU26_c,AU28_c,AU45_c
83,0,5.467,0.98,1,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.00,0.23,1.01,0.00,0.08,0.00,0.64,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
84,0,5.533,0.98,1,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.00,0.24,0.91,0.00,0.08,0.00,0.68,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
85,0,5.600,0.98,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.22,0.82,0.00,0.05,0.00,0.71,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
86,0,5.667,0.98,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.19,0.82,0.00,0.07,0.00,0.75,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
87,0,5.733,0.98,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.19,0.94,0.00,0.08,0.00,0.74,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
88,0,5.800,0.98,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.21,1.03,0.00,0.08,0.00,0.76,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
89,0,5.867,0.98,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.23,1.07,0.00,0.07,0.00,0.73,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
90,0,5.933,0.98,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.21,1.03,0.00,0.05,0.00,0.77,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
91,0,6.000,0.98,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.19,0.97,0.00,0.01,0.00,0.79,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
92,0,6.067,0.98,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.16,0.98,0.00,0.00,0.00,0.85,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
93,0,6.133,0.98,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.15,1.03,0.00,0.00,0.00,0.85,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
94,0,6.200,0.98,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.15,1.04,0.00,0.04,0.00,0.88,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
95,0,6.267,0.98,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.15,1.06,0.00,0.03,0.00,0.88,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
96,0,6.333,0.98,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.16,1.01,0.00,0.03,0.00,0.91,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
97,0,6.400,0.98,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.15,1.06,0.00,0.00,0.00,0.88,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
98,0,6.467,0.98,1,0.00,0.00,0.00,0.09,0.00,0.00,0.00,0.00,0.16,1.07,0.00,0.00,0.00,0.85,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
99,0,6.533,0.98,1,0.00,0.00,0.00,0.13,0.00,0.00,0.00,0.00,0.16,1.11,0.00,0.00,0.00,0.78,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
100,0,6.600,0.98,1,0.00,0.00,0.00,0.21,0.00,0.00,0.00,0.00,0.18,1.09,0.00,0.00,0.00,0.76,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
101,0,6.667,0.98,1,0.00,0.00,0.00,0.22,0.00,0.00,0.00,0.00,0.21,1.04,0.00,0.01,0.00,0.76,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
102,0,6.733,0.98,1,0.00,0.00,0.00,0.30,0.00,0.00,0.00,0.00,0.23,1.02,0.00,0.04,0.00,0.77,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
103,0,6.800,0.98,1,0.00,0.00,0.00,0.32,0.00,0.00,0.00,0.00,0.26,1.02,0.00,0.04,0.00,0.75,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
104,0,6.867,0.98,1,0.00,0.00,0.00,0.26,0.00,0.00,0.00,0.00,0.25,1.01,0.00,0.03,0.00,0.78,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
105,0,6.933,0.98,1,0.00,0.00,0.00,0.30,0.00,0.00,0.00,0.00,0.24,0.99,0.00,0.02,0.00,0.77,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
106,0,7.000,0.98,1,0.00,0.00,0.00,0.37,0.00,0.00,0.00,0.00,0.25,0.99,0.00,0.03,0.00,0.79,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
107,0,7.067,0.98,1,0.00,0.00,0.00,0.53,0.00,0.00,0.00,0.00,0.27,1.02,0.00,0.04,0.00,0.78,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
108,0,7.133,0.98,1,0.00,0.00,0.00,0.56,0.00,0.00,0.00,0.00,0.29,0.97,0.00,0.03,0.00,0.85,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
109,0,7.200,0.98,1,0.00,0.00,0.00,0.62,0.00,0.00,0.00,0.00,0.26,0.95,0.00,0.11,0.00,0.89,0.00,0.00,0.00,1.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
110,0,7.267,0.98,1,0.00,0.00,0.00,0.63,0.00,0.00,0.00,0.00,0.26,1.00,0.00,0.14,0.00,0.91,0.00,0.00,0.00,1.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
111,0,7.333,0.98,1,0.00,0.00,0.00,0.73,0.00,0.00,0.00,0.00,0.25,1.04,0.00,0.15,0.00,0.88,0.00,0.00,0.00,1.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
112,0,7.400,0.98,1,0.00,0.00,0.00,0.79,0.00,0.00,0.00,0.00,0.24,1.05,0.00,0.08,0.00,0.87,0.00,0.00,0.00,1.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
113,0,7.467,0.98,1,0.00,0.00,0.00,0.78,0.00,0.00,0.00,0.00,0.23,0.89,0.00,0.06,0.00,0.89,0.00,0.00,0.00,1.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
114,0,7.533,0.98,1,0.00,0.00,0.00,0.74,0.00,0.00,0.00,0.00,0.23,0.84,0.00,0.03,0.00,0.92,0.00,0.00,0.00,1.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
115,0,7.600,0.98,1,0.00,0.00,0.00,0.73,0.00,0.00,0.00,0.00,0.25,0.84,0.00,0.01,0.00,0.89,0.00,0.00,0.00,1.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
116,0,7.667,0.98,1,0.00,0.00,0.00,0.75,0.00,0.00,0.00,0.00,0.25,0.92,0.00,0.07,0.00,0.85,0.00,0.00,0.00,1.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
117,0,7.733,0.98,1,0.00,0.00,0.00,0.76,0.00,0.00,0.00,0.00,0.23,0.93,0.00,0.14,0.00,0.85,0.00,0.00,0.00,1.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
118,0,7.800,0.98,1,0.00,0.00,0.00,0.79,0.00,0.00,0.00,0.00,0.22,0.88,0.00,0.18,0.00,0.88,0.00,0.00,0.00,1.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
119,0,7.867,0.98,1,0.00,0.00,0.00,0.84,0.00,0.00,0.00,0.00,0.22,0.88,0.00,0.18,0.00,0.92,0.00,0.00,0.00,1.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
120,0,7.933,0.98,1,0.00,0.00,0.00,0.58,0.00,0.00,0.00,0.00,0.28,0.92,0.00,0.13,0.00,0.77,0.00,0.00,0.00,1.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
121,0,8.000,0.98,1,0.23,0.00,0.00,0.29,0.00,0.00,0.00,0.00,0.30,1.15,0.00,0.15,0.00,0.46,0.00,0.00,0.58,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
122,0,8.067,0.98,1,0.48,0.00,0.04,0.01,0.00,0.00,0.00,0.00,0.35,1.30,0.00,0.15,0.00,0.16,0.00,0.00,1.06,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00
123,0,8.133,0.98,1,0.66,0.00,0.32,0.00,0.00,0.00,0.00,0.00,0.32,1.55,0.00,0.19,0.00,0.00,0.00,0.00,1.58,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00
124,0,8.200,0.98,1,0.51,0.12,0.65,0.00,0.00,0.00,0.01,0.00,0.42,1.56,0.11,0.18,0.00,0.00,0.00,0.06,1.33,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00
125,0,8.267,0.98,1,0.26,0.13,0.89,0.00,0.00,0.00,0.13,0.00,0.45,1.56,0.14,0.12,0.00,0.00,0.09,0.12,0.93,1.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00
126,0,8.333,0.98,1,0.10,0.14,0.93,0.00,0.00,0.00,0.30,0.06,0.51,1.28,0.24,0.06,0.00,0.00,0.41,0.16,0.41,1.00,1.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00
127,0,8.400,0.98,1,0.13,0.13,0.89,0.00,0.00,0.00,0.43,0.26,0.52,1.18,0.15,0.00,0.00,0.00,0.85,0.12,0.10,1.00,1.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00
128,0,8.467,0.98,1,0.34,0.16,0.88,0.00,0.00,0.00,0.49,0.58,0.54,0.87,0.12,0.00,0.00,0.00,1.51,0.29,0.02,1.00,1.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00
129,0,8.533,0.98,1,0.68,0.30,0.87,0.00,0.00,0.00,0.50,0.80,0.54,0.61,0.03,0.00,0.00,0.00,2.02,0.60,0.01,1.00,1.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00
130,0,8.600,0.98,1,0.86,0.35,0.96,0.00,0.00,0.00,0.53,0.86,0.52,0.29,0.06,0.00,0.00,0.00,1.93,0.86,0.03,1.00,1.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00
131,0,8.667,0.98,1,1.11,0.50,0.96,0.00,0.00,0.00,0.38,0.69,0.56,0.49,0.18,0.00,0.00,0.00,1.63,0.96,0.52,1.00,1.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,1.00
132,0,8.733,0.98,1,0.87,0.35,0.83,0.00,0.00,0.05,0.20,0.42,0.58,0.58,0.26,0.00,0.00,0.00,1.23,0.88,0.77,1.00,1.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,1.00
133,0,8.800,0.98,1,0.58,0.19,0.53,0.00,0.00,0.05,0.02,0.16,0.41,0.49,0.23,0.00,0.00,0.00,1.20,0.77,0.74,1.00,1.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,1.00
134,0,8.867,0.98,1,0.31,0.00,0.26,0.00,0.00,0.05,0.00,0.00,0.19,0.13,0.11,0.00,0.00,0.00,0.97,0.63,0.25,1.00,1.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00
135,0,8.933,0.98,1,0.71,0.00,0.08,0.00,0.00,0.24,0.00,0.00,0.04,0.00,0.08,0.00,0.00,0.00,0.62,0.73,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00
136,0,9.000,0.98,1,1.26,0.00,0.16,0.00,0.00,0.67,0.00,0.00,0.06,0.00,0.05,0.00,0.00,0.00,0.48,1.12,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00
137,0,9.067,0.98,1,1.58,0.00,0.23,0.00,0.00,1.07,0.00,0.00,0.12,0.19,0.05,0.00,0.00,0.00,0.47,1.30,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00
138,0,9.133,0.98,1,1.50,0.00,0.30,0.00,0.00,1.00,0.00,0.00,0.15,0.53,0.00,0.00,0.00,0.00,0.50,1.22,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,0.00,0.00
139,0,9.200,0.98,1,1.38,0.14,0.26,0.00,0.00,0.71,0.00,0.00,0.11,1.00,0.00,0.00,0.00,0.00,0.60,0.91,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,1.00,1.00,1.00,0.00,0.00
140,0,9.267,0.98,1,1.36,0.40,0.48,0.00,0.05,0.58,0.00,0.00,0.05,1.36,0.06,0.00,0.00,0.00,0.81,0.73,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,1.00,1.00,1.00,0.00,0.00
141,0,9.333,0.98,1,1.35,0.73,0.64,0.00,0.06,0.51,0.00,0.03,0.01,1.51,0.07,0.00,0.00,0.00,1.12,0.61,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,1.00,1.00,1.00,0.00,0.00
142,0,9.400,0.98,1,1.33,0.78,0.64,0.00,0.06,0.49,0.00,0.03,0.02,1.56,0.07,0.00,0.00,0.00,1.08,0.51,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,1.00,1.00,1.00,0.00,0.00
143,0,9.467,0.98,1,1.17,0.65,0.43,0.09,0.08,0.47,0.00,0.03,0.09,1.44,0.01,0.00,0.00,0.00,0.78,0.49,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,1.00,1.00,1.00,0.00,0.00
144,0,9.533,0.98,1,0.95,0.32,0.21,0.13,0.07,0.50,0.00,0.00,0.23,1.24,0.00,0.00,0.00,0.00,0.48,0.45,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,1.00,1.00,1.00,0.00,0.00
145,0,9.600,0.98,1,0.83,0.14,0.18,0.16,0.07,0.68,0.00,0.00,0.36,1.03,0.00,0.00,0.00,0.00,0.33,0.37,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00
146,0,9.667,0.98,1,0.75,0.01,0.10,0.07,0.00,0.66,0.00,0.00,0.46,0.92,0.00,0.00,0.00,0.07,0.33,0.34,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00
147,0,9.733,0.98,1,0.77,0.01,0.09,0.02,0.00,0.53,0.00,0.00,0.42,0.84,0.00,0.06,0.00,0.23,0.21,0.38,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00
148,0,9.800,0.98,1,0.66,0.00,0.00,0.00,0.00,0.21,0.00,0.00,0.28,0.82,0.04,0.28,0.00,0.51,0.12,0.31,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00
149,0,9.867,0.98,1,0.52,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.11,1.03,0.12,0.36,0.00,0.84,0.00,0.34,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00
150,0,9.933,0.98,1,0.29,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.17,0.12,0.31,0.00,1.10,0.00,0.34,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00
151,0,10.000,0.98,1,0.12,0.00,0.00,0.00,0.00,0.02,0.00,0.00,0.00,1.12,0.20,0.09,0.03,1.25,0.00,0.40,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00
152,0,10.067,0.98,1,0.00,0.00,0.00,0.00,0.00,0.02,0.00,0.00,0.01,0.72,0.24,0.01,0.03,1.09,0.00,0.37,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00
153,0,10.133,0.98,1,0.09,0.00,0.00,0.00,0.00,0.02,0.00,0.00,0.03,0.37,0.31,0.00,0.03,0.77,0.01,0.34,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00
154,0,10.200,0.98,1,0.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.13,0.26,0.00,0.00,0.34,0.30,0.30,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00
155,0,10.267,0.98,1,0.36,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.15,0.00,0.00,0.10,0.71,0.44,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00
156,0,10.333,0.98,1,0.54,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.13,0.00,0.00,0.00,1.12,0.70,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00
157,0,10.400,0.98,1,0.77,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.05,0.00,0.11,0.00,0.00,0.00,1.15,0.98,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00
158,0,10.467,0.98,1,0.89,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.08,0.00,0.27,0.00,0.00,0.00,0.86,0.73,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00
159,0,10.533,0.98,1,0.79,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.10,0.00,0.27,0.00,0.00,0.00,0.61,0.33,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00
160,0,10.600,0.98,1,0.58,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.09,0.00,0.29,0.00,0.00,0.00,0.77,0.05,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00
161,0,10.667,0.98,1,0.35,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.07,0.00,0.23,0.00,0.00,0.00,1.08,0.19,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00
162,0,10.733,0.98,1,0.29,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.06,0.02,0.18,0.00,0.00,0.00,1.31,0.19,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00
163,0,10.800,0.98,1,0.34,0.00,0.00,0.00,0.00,0.01,0.00,0.11,0.07,0.08,0.09,0.00,0.00,0.00,1.54,0.30,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00
164,0,10.867,0.98,1,0.35,0.00,0.00,0.00,0.00,0.01,0.12,0.49,0.14,0.13,0.00,0.00,0.00,0.00,2.01,0.30,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00
165,0,10.933,0.98,1,0.34,0.00,0.00,0.00,0.00,0.01,0.16,0.87,0.24,0.21,0.11,0.00,0.00,0.00,2.28,0.38,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00
166,0,11.000,0.98,1,0.31,0.00,0.00,0.00,0.00,0.00,0.16,1.08,0.30,0.38,0.11,0.00,0.00,0.00,2.10,0.27,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
167,0,11.067,0.98,1,0.32,0.00,0.00,0.00,0.00,0.00,0.05,0.74,0.30,0.68,0.13,0.00,0.04,0.00,1.23,0.11,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
168,0,11.133,0.98,1,0.40,0.00,0.00,0.00,0.00,0.00,0.00,0.36,0.21,1.18,0.11,0.00,0.04,0.21,0.59,0.04,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
169,0,11.200,0.98,1,0.26,0.00,0.00,0.00,0.00,0.00,0.00,0.04,0.10,1.59,0.11,0.42,0.24,0.48,0.08,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
170,0,11.267,0.98,1,0.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.05,1.25,0.08,1.56,0.71,0.61,0.04,0.51,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
171,0,11.333,0.98,1,0.00,0.00,0.00,0.00,0.00,0.09,0.00,0.06,0.05,1.15,0.21,2.24,0.98,0.58,0.07,0.82,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00
